ImageId,EncodedPixels
74932,"[103920, 2, 104432, 3, 104943, 5, 105455, 5, 105966, 7, 106477, 8, 106988, 9, 107501, 7, 108013, 6, 108525, 5, 109038, 4, 110054, 2, 110565, 5, 111077, 6, 111588, 7, 112099, 8, 112611, 9, 113123, 8, 113635, 7, 114147, 6, 114660, 4, 115173, 2, 117723, 3, 118234, 5, 118745, 6, 119257, 5, 119770, 3, 120282, 2, 124880, 1, 125392, 1, 125904, 1, 126416, 1, 128965, 6, 129476, 9, 129987, 11, 130499, 11, 131010, 12, 131522, 10, 132034, 9, 132546, 8, 133058, 7, 133570, 6, 134083, 5, 134595, 4, 135107, 3, 135620, 2, 136123, 6, 136634, 8, 137145, 6, 137658, 4, 138170, 3, 138682, 2, 139194, 1, 140719, 8, 141230, 10, 141741, 12, 142253, 12, 142764, 12, 143277, 10, 143789, 8, 144301, 7, 144814, 4, 145327, 2, 148388, 3, 148900, 3, 149412, 2, 149925, 1, 150437, 1, 152474, 3, 152985, 7, 153496, 9, 154008, 10, 154519, 11, 155031, 10, 155543, 9, 156055, 8, 156568, 6, 157080, 5, 157593, 3, 158105, 2, 162703, 1, 163214, 3, 163725, 4, 164236, 6, 164746, 8, 165255, 11, 165765, 13, 166276, 14, 166787, 15, 167299, 14, 167811, 14, 168323, 12, 168835, 9, 169347, 7, 169859, 6, 170371, 5, 170883, 5, 171395, 4, 171907, 4, 172419, 4, 172931, 3, 173444, 2, 177018, 1, 177529, 3, 178040, 5, 178552, 6, 179064, 5, 179576, 5, 180088, 5, 180600, 5, 181112, 4, 181624, 4, 182136, 4, 182648, 4, 183160, 4, 183672, 3, 184184, 3, 184696, 3, 185208, 3, 187247, 2, 187758, 5, 188270, 6, 188781, 7, 189293, 8, 189804, 9, 190316, 9, 190828, 9, 191340, 8, 191852, 8, 192364, 7, 192876, 7, 193388, 6, 193901, 5, 194413, 4, 194925, 4, 195437, 3, 195950, 2, 196463, 1, 199012, 2, 199522, 5, 200032, 8, 200543, 9, 201052, 13, 201562, 15, 202073, 16, 202584, 17, 203096, 16, 203608, 15, 204120, 14, 204632, 13, 205144, 11, 205656, 8, 206168, 7, 206680, 6, 207192, 5, 207704, 5, 208216, 4, 208728, 4, 209240, 3, 209753, 2, 210265, 1, 213326, 3, 213838, 4, 214349, 6, 214861, 5, 215373, 5, 215885, 4, 216397, 4, 216909, 4, 217421, 3, 217933, 3, 218445, 3, 218958, 2, 219470, 1, 219982, 1, 222532, 2, 223043, 3, 223555, 4, 224066, 5, 224578, 5, 225089, 6, 225600, 7, 226111, 8, 226624, 7, 227136, 6, 227650, 3, 230200, 3, 230711, 4, 231221, 7, 231731, 9, 232240, 12, 232751, 12, 233263, 11, 233774, 12, 234286, 5, 234797, 5, 235308, 5, 235819, 6, 236328, 9, 236835, 14, 237345, 16, 237856, 17, 238367, 17, 238878, 17, 239390, 14, 239902, 11, 240413, 10, 240924, 10, 241433, 12, 241943, 13, 242451, 17, 242958, 20, 243468, 21, 243978, 23, 244489, 22, 245002, 18, 245514, 14, 246027, 9, 246539, 6, 247052, 4, 247566, 1, 250103, 5]"
77657,"[199164, 3, 199672, 7, 200183, 8, 200694, 9, 201205, 10, 201715, 12, 202226, 13, 202737, 14, 203247, 16, 203758, 17, 204269, 18, 204780, 18, 205291, 18, 205801, 19, 206312, 19, 206823, 19, 207334, 18, 207845, 18, 208356, 18, 208867, 17, 209377, 16, 209888, 15, 210398, 16, 210908, 16, 211418, 16, 211928, 17, 212438, 17, 212949, 17, 213459, 17, 213969, 17, 214478, 19, 214989, 19, 215499, 20, 216009, 21, 216520, 21, 217031, 21, 217541, 21, 218052, 21, 218562, 22, 219072, 22, 219583, 22, 220093, 23, 220604, 23, 221114, 24, 221625, 24, 222136, 23, 222647, 23, 223157, 24, 223668, 24, 224179, 24, 224690, 23, 225200, 25, 225711, 25, 226222, 25, 226733, 24, 227244, 24, 227754, 25, 228265, 24, 228776, 24, 229287, 23, 229798, 23, 230309, 23, 230820, 23, 231330, 23, 231841, 23, 232350, 24, 232861, 24, 233372, 23, 233883, 22, 234394, 22, 234905, 22, 235415, 22, 235926, 22, 236436, 23, 236947, 22, 237458, 21, 237969, 21, 238480, 21, 238991, 21, 239501, 21, 240012, 21, 240523, 21, 241033, 22, 241544, 21, 242055, 20, 242565, 21, 243076, 20, 243587, 20, 244097, 20, 244608, 20, 245118, 20, 245629, 20, 246140, 20, 246650, 20, 247160, 21, 247670, 21, 248181, 21, 248692, 21, 249203, 21, 249712, 22, 250224, 21, 250735, 21, 251246, 20, 251757, 19, 252268, 17, 252778, 17, 253288, 17, 253798, 18, 254309, 16, 254821, 14, 255333, 11, 255845, 9, 256357, 8, 256869, 7, 257381, 5, 257893, 4, 258405, 3]"
71029,"[131814, 1, 138929, 2, 139431, 19, 139935, 31, 140445, 33, 140962, 23, 141488, 2, 149097, 2]"
75338,"[70268, 1, 70778, 3, 71287, 7, 71798, 8, 72310, 8, 72822, 8, 73333, 9, 73845, 9, 74357, 9, 74869, 9, 75381, 9, 75893, 8, 76404, 9, 76916, 8, 77428, 8, 77940, 7, 78451, 8, 78963, 8, 79474, 8, 79986, 8, 80497, 9, 81009, 9, 81520, 9, 82032, 9, 82544, 9, 83056, 9, 83568, 9, 84079, 9, 84591, 9, 85103, 9, 85615, 9, 86126, 10, 86638, 10, 87150, 10, 87661, 11, 88173, 11, 88685, 10, 89197, 10, 89709, 10, 90221, 10, 90732, 11, 91244, 10, 91756, 10, 92268, 10, 92780, 9, 93291, 10, 93803, 10, 94315, 10, 94827, 10, 95339, 10, 95850, 10, 96362, 10, 96874, 10, 97386, 10, 97898, 9, 98409, 10, 98921, 10, 99433, 10, 99945, 10, 100456, 11, 100968, 10, 101480, 10, 101991, 11, 102503, 11, 103015, 11, 103527, 11, 104039, 11, 104550, 11, 105062, 11, 105574, 11, 106086, 11, 106598, 11, 107110, 11, 107621, 12, 108133, 11, 108645, 11, 109157, 11, 109669, 11, 110181, 11, 110693, 11, 111204, 11, 111716, 11, 112228, 11, 112740, 11, 113252, 11, 113763, 12, 114275, 12, 114787, 11, 115299, 11, 115811, 11, 116323, 11, 116834, 12, 117346, 12, 117858, 12, 118370, 11, 118882, 11, 119394, 11, 119905, 12, 120417, 12, 120929, 12, 121441, 11, 121952, 12, 122464, 12, 122976, 12, 123488, 12, 124000, 12, 124511, 13, 125023, 13, 125535, 12, 126047, 12, 126559, 12, 127070, 13, 127582, 13, 128094, 13, 128606, 13, 129118, 12, 129629, 13, 130141, 13, 130653, 13, 131165, 13, 131677, 13, 132188, 14, 132700, 13, 133212, 13, 133724, 13, 134236, 13, 134747, 14, 135259, 14, 135771, 14, 136282, 15, 136794, 15, 137306, 15, 137818, 15, 138330, 14, 138841, 15, 139353, 15, 139865, 15, 140377, 15, 140889, 15, 141401, 15, 141913, 15, 142425, 15, 142937, 14, 143449, 14, 143960, 15, 144472, 15, 144984, 15, 145496, 14, 146008, 14, 146520, 14, 147032, 14, 147544, 14, 148055, 15, 148567, 15, 149079, 14, 149591, 14, 150103, 14, 150615, 14, 151126, 15, 151638, 15, 152150, 14, 152662, 14, 153174, 14, 153685, 15, 154197, 15, 154709, 14, 155221, 14, 155733, 14, 156245, 14, 156757, 14, 157268, 14, 157780, 14, 158292, 14, 158804, 14, 159316, 13, 159828, 13, 160340, 13, 160852, 13, 161363, 13, 161875, 13, 162387, 13, 162899, 13, 163411, 13, 163922, 13, 164434, 13, 164946, 13, 165458, 13, 165969, 13, 166481, 13, 166993, 13, 167505, 13, 168017, 13, 168528, 13, 169040, 13, 169552, 13, 170064, 13, 170576, 12, 171087, 13, 171599, 13, 172111, 13, 172623, 12, 173135, 12, 173646, 13, 174158, 13, 174670, 12, 175182, 12, 175694, 12, 176205, 13, 176717, 12, 177229, 12, 177741, 12, 178252, 12, 178764, 12, 179276, 12, 179787, 12, 180299, 12, 180811, 12, 181322, 13, 181834, 13, 182346, 12, 182858, 12, 183369, 13, 183881, 13, 184393, 12, 184904, 13, 185416, 13, 185928, 13, 186439, 13, 186951, 13, 187463, 13, 187975, 12, 188486, 13, 188998, 13, 189510, 12, 190022, 12, 190533, 13, 191045, 12, 191557, 12, 192069, 11, 192581, 11, 193092, 12, 193604, 11, 194116, 11, 194627, 11, 195139, 11, 195650, 12, 196162, 12, 196674, 11, 197185, 12, 197697, 12, 198209, 11, 198720, 12, 199232, 12, 199744, 11, 200256, 11, 200767, 11, 201279, 11, 201790, 11, 202302, 11, 202814, 10, 203326, 10, 203837, 11, 204349, 10, 204861, 10, 205373, 10, 205884, 10, 206396, 10, 206908, 9, 207419, 10, 207931, 10, 208443, 9, 208954, 10, 209466, 9, 209977, 10, 210489, 10, 211000, 11, 211512, 11, 212024, 10, 212536, 10, 213048, 10, 213559, 10, 214071, 10, 214583, 9, 215095, 9, 215606, 9, 216118, 9, 216630, 9, 217142, 8, 217653, 9, 218165, 9, 218677, 8, 219189, 8, 219701, 7, 220212, 8, 220724, 8, 221236, 7, 221748, 7, 222260, 7, 222772, 6, 223284, 6, 223796, 6, 224307, 7, 224819, 7, 225331, 6, 225843, 6, 226355, 6, 226866, 7, 227378, 6, 227890, 6, 228402, 6, 228914, 5, 229425, 5, 229937, 5, 230449, 5, 230961, 4, 231472, 5, 231984, 5, 232496, 5, 233007, 6, 233519, 5, 234031, 5, 234543, 5, 235055, 5, 235566, 6, 236078, 6, 236590, 5, 237102, 5, 237614, 5, 238126, 5, 238638, 5, 239150, 5, 239662, 5, 240174, 5, 240686, 5, 241198, 5, 241710, 4, 242222, 4, 242734, 4, 243246, 4, 243758, 4, 244270, 4, 244782, 3, 245294, 3, 245806, 3, 246318, 2, 246830, 2, 247342, 2, 247854, 2, 248366, 2, 248878, 2, 249390, 1, 249902, 1, 250414, 1, 250926, 1]"
71590,"[75038, 1, 83175, 6, 90809, 12, 91312, 23, 91825, 15, 99464, 9, 107113, 1, 107620, 8, 108136, 2, 198089, 11, 198592, 22, 199104, 20, 199617, 10, 200129, 5, 200641, 3, 201153, 1, 205230, 6, 205739, 13, 206248, 18, 206757, 22, 207270, 18, 207783, 14, 208298, 8, 208815, 1, 213899, 1, 214409, 10, 214918, 16, 215431, 13, 215943, 10, 216456, 7, 216968, 6, 217481, 4, 217995, 1, 223095, 4]"
75226,"[2849, 1, 3361, 3, 4389, 7, 4900, 9, 5412, 10, 5926, 8, 6438, 9, 6950, 9, 7463, 8, 7975, 9, 8488, 9, 9001, 10, 9514, 11, 10028, 10, 10544, 8, 11057, 11, 11570, 16, 12084, 17, 12598, 18, 13113, 18, 13627, 18, 14141, 19, 14165, 8, 14657, 35, 15172, 41, 15686, 51, 16199, 55, 16715, 61, 17229, 71, 17744, 80, 18259, 82, 18775, 85, 19289, 94, 19810, 93, 20328, 96, 20850, 93, 21373, 90, 21895, 85, 22422, 75, 22945, 70, 23463, 72, 23978, 77, 24494, 79, 25011, 75, 25527, 71, 26044, 66, 26561, 62, 27078, 57, 27595, 52, 28113, 46, 28632, 39, 29149, 33, 29669, 25]"
75344,[]
76336,"[150067, 2, 150578, 3, 151090, 4, 151603, 2, 152115, 2, 152627, 2, 153140, 1, 186948, 1, 187460, 2, 187972, 2, 188484, 2, 188996, 2, 189508, 2, 190020, 2, 190532, 2, 191044, 2, 191556, 2, 192068, 2, 192580, 2, 193092, 2, 193604, 2, 194116, 2, 194628, 2, 195140, 2, 195652, 2, 196164, 2, 196675, 3, 197187, 3, 197699, 3, 198211, 3, 198722, 4, 199234, 4, 199746, 4, 200258, 4, 200769, 6, 201281, 6, 201793, 6, 202305, 6, 202816, 7, 203328, 7, 203840, 7, 204351, 8, 204863, 8, 205376, 7, 205888, 7, 206400, 7, 206912, 7, 207425, 6, 207937, 6, 208449, 6, 208961, 6, 209473, 6, 209986, 5, 210498, 5, 211010, 5, 211522, 5, 212034, 5, 212546, 5, 213058, 5, 213571, 4, 214082, 5, 214594, 5, 215106, 5, 215618, 5, 216130, 5, 216642, 5, 217154, 5, 217666, 5, 218178, 5, 218690, 5, 219202, 5, 219714, 5, 220226, 5, 220738, 5, 221250, 5, 221762, 5, 222273, 6, 222786, 5, 223298, 5, 223810, 5, 224322, 5, 224835, 4, 225347, 4, 225859, 4, 226371, 4, 226884, 2, 227396, 2, 227908, 2, 228420, 2, 228933, 1, 229445, 1, 229957, 1]"
70949,"[173269, 1, 173781, 1, 174293, 2, 174804, 3, 175316, 3, 175829, 2, 176341, 1, 176853, 1, 177365, 1, 177877, 1]"
68784,"[28212, 1, 28723, 2, 29235, 2, 29747, 3, 30258, 4, 30770, 4, 31282, 4, 31794, 5, 32305, 6, 32817, 6, 33329, 6, 33841, 7, 34353, 7, 34865, 7, 35377, 7, 35889, 7, 36401, 7, 36913, 7, 37425, 8, 37936, 9, 38448, 9, 38960, 9, 39472, 9, 39984, 9, 40496, 9, 41008, 10, 41520, 10, 42032, 10, 42544, 10, 43056, 10, 43568, 10, 44080, 11, 44592, 11, 45105, 10, 45617, 10, 46129, 10, 46641, 10, 47153, 10, 47665, 11, 48177, 11, 48689, 11, 49201, 12, 49713, 12, 50225, 12, 50738, 12, 51250, 13, 51762, 13, 52274, 14, 52786, 14, 53299, 14, 53811, 15, 54323, 18, 54836, 19, 55348, 19, 55863, 16, 56378, 13, 56891, 13, 57403, 13, 57916, 12, 58428, 13, 58940, 13, 59452, 13, 59965, 12, 60477, 13, 60989, 13, 61501, 13, 62012, 14, 62524, 14, 63036, 14, 63548, 15, 64060, 15, 64572, 15, 65084, 15, 65596, 15, 66108, 15, 66620, 16, 67132, 16, 67644, 16, 68156, 16, 68668, 16, 69180, 16, 69692, 16, 70204, 16, 70717, 15, 71229, 16, 71741, 16, 72253, 16, 72765, 16, 73277, 16, 73790, 15, 74302, 15, 74814, 15, 75326, 15, 75838, 15, 76350, 15, 76862, 15, 77374, 15, 77886, 15, 78399, 14, 78911, 14, 79423, 14, 79935, 14, 80447, 14, 80959, 14, 81471, 14, 81983, 14, 82495, 14, 83007, 14, 83519, 14, 84031, 14, 84543, 14, 85056, 13, 85568, 13, 86080, 13, 86592, 13, 87104, 13, 87616, 13, 88128, 13, 88640, 13, 89152, 13, 89664, 13, 90176, 13, 90688, 13, 91200, 13, 91712, 13, 92224, 13, 92736, 13, 93248, 13, 93761, 12, 94273, 12, 94785, 12, 95297, 12, 95809, 12, 96321, 12, 96833, 12, 97345, 12, 97857, 12, 98369, 12, 98881, 12, 99393, 12, 99906, 11, 100418, 11, 100930, 11, 101442, 11, 101954, 11, 102466, 11, 102978, 11, 103491, 10, 104003, 10, 104515, 10, 105027, 10, 105446, 1, 105539, 9, 106051, 9, 106563, 9, 107076, 8, 107588, 8, 108100, 8, 108612, 8, 109124, 7, 109636, 7, 110149, 6, 110661, 6, 111173, 5, 111685, 5, 112083, 1, 112197, 4, 112591, 9, 112710, 3, 113099, 15, 113222, 2, 113606, 21, 113734, 1, 114114, 26, 114628, 22, 115144, 16, 115663, 6, 121943, 2, 122269, 14, 122455, 2, 122780, 21, 122966, 3, 123292, 21, 123478, 3, 123804, 15, 123990, 3, 124317, 4, 124502, 3, 125014, 3, 125526, 3, 126037, 4, 126549, 5, 127061, 5, 127573, 5, 128085, 5, 128597, 5, 129109, 5, 129621, 5, 129927, 6, 130133, 5, 130430, 17, 130645, 5, 130937, 23, 131157, 5, 131447, 26, 131669, 5, 131958, 27, 132181, 6, 132471, 25, 132693, 6, 132984, 22, 133204, 7, 133504, 13, 133716, 7, 134228, 7, 134740, 7, 135252, 7, 135764, 7, 136276, 7, 136788, 7, 137300, 8, 137811, 9, 138323, 9, 138835, 9, 139347, 9, 139605, 2, 139859, 9, 140114, 11, 140371, 9, 140623, 18, 140883, 9, 141136, 13, 141395, 9, 141651, 6, 141907, 9, 142419, 9, 142931, 9, 143443, 9, 143955, 9, 144467, 9, 144980, 8, 145492, 8, 146004, 8, 146516, 8, 147028, 8, 147540, 8, 148052, 8, 148564, 8, 149076, 8, 149291, 7, 149588, 8, 149803, 7, 150100, 8, 150612, 8, 151124, 8, 151636, 8, 152148, 8, 152660, 8, 153172, 8, 153684, 8, 154196, 8, 154708, 8, 155220, 8, 155732, 8, 156244, 8, 156756, 8, 156921, 3, 157268, 8, 157426, 13, 157780, 8, 157930, 23, 158292, 8, 158439, 27, 158804, 8, 158953, 23, 159316, 8, 159470, 16, 159828, 8, 159991, 5, 160340, 8, 160852, 8, 161364, 8, 161876, 8, 162388, 8, 162900, 8, 163413, 7, 163925, 7, 164437, 8, 164949, 8, 165461, 8, 165590, 1, 165973, 8, 166087, 17, 166485, 8, 166593, 24, 166997, 8, 167101, 29, 167509, 8, 167615, 26, 168021, 8, 168132, 14, 168533, 8, 169045, 8, 169557, 8, 170069, 8, 170581, 7, 171093, 7, 171605, 7, 172117, 7, 172629, 7, 173142, 6, 173654, 6, 174166, 6, 174678, 6, 175190, 6, 175702, 6, 176214, 6, 176726, 6, 177238, 6, 177750, 6, 178262, 6, 178774, 6, 179286, 6, 179799, 5, 180311, 5, 180823, 5, 181335, 4, 181847, 4, 182359, 4, 182871, 4, 183383, 4, 183895, 4, 184407, 4, 184919, 4, 185431, 4, 185943, 5, 186455, 5, 186967, 5, 187478, 6, 187990, 7, 188502, 7, 189014, 7, 189526, 7, 190038, 7, 190550, 8, 191062, 8, 191573, 9, 192085, 9, 192597, 9, 193109, 9, 193621, 9, 194133, 9, 194645, 9, 195157, 9, 195669, 9, 196181, 9, 196693, 9, 197205, 9, 197717, 9, 198229, 9, 198741, 9, 199253, 8, 199765, 8, 200277, 8, 200789, 8, 201301, 8, 201813, 8, 202325, 8, 202837, 8, 203349, 8, 203861, 8, 204373, 8, 204885, 8, 205397, 8, 205909, 8, 206421, 8, 206933, 8, 207445, 8, 207957, 8, 208469, 8, 208981, 8, 209492, 9, 210004, 9, 210516, 9, 211028, 9, 211540, 9, 212052, 9, 212564, 8, 213076, 8, 213588, 8, 214100, 8, 214612, 8, 215124, 8, 215636, 8, 216148, 8, 216660, 8, 217172, 8, 217684, 8, 218196, 8, 218709, 7, 219221, 7, 219733, 7, 220245, 7, 220757, 7, 221269, 7, 221781, 7, 222293, 7, 222805, 7, 223317, 7, 223829, 7, 224341, 6, 224853, 6, 225365, 6, 225877, 6, 226389, 6, 226901, 6, 227413, 6, 227925, 6, 228437, 6, 228949, 6, 229461, 6, 229973, 6, 230485, 6, 230997, 6, 231510, 5, 232022, 5, 232534, 5, 233046, 5, 233558, 5, 234070, 5, 234582, 5, 235094, 4, 235606, 4, 236118, 4, 236630, 4, 237142, 4, 237654, 4, 238166, 4, 238678, 4, 239191, 3, 239703, 3, 240215, 2, 240727, 2, 241240, 1, 241752, 1, 242264, 1]"
74383,[]
69076,"[9612, 1, 10123, 2, 10635, 2, 11147, 3, 11659, 3, 12170, 4, 12682, 4, 13194, 5, 13706, 5, 14218, 5, 14730, 5, 15242, 5, 15754, 5, 16266, 5, 16778, 5, 17290, 5, 17802, 5, 18314, 5, 18826, 5, 19338, 5, 19850, 5, 20362, 5, 20874, 5, 21386, 5, 21898, 5, 22410, 5, 22922, 5, 23434, 5, 23946, 5, 24457, 6, 24969, 6, 25481, 7, 25993, 7, 26505, 7, 27017, 7, 27529, 7, 28041, 7, 28552, 9, 29064, 9, 29576, 9, 30088, 9, 30600, 9, 31112, 9, 31624, 10, 32136, 10, 32648, 10, 33160, 10, 33672, 10, 34184, 10, 34696, 10, 35208, 10, 35720, 9, 36232, 9, 36744, 9, 37256, 9, 37768, 9, 38280, 9, 38792, 9, 39304, 9, 39816, 9, 40328, 9, 40840, 9, 41352, 9, 41864, 9, 42376, 9, 42888, 9, 43400, 9, 43912, 9, 44424, 9, 44936, 9, 45448, 10, 45960, 10, 46472, 10, 46984, 10, 47496, 10, 48008, 10, 48519, 11, 49031, 11, 49543, 11, 50055, 11, 50567, 12, 51079, 12, 51591, 12, 52103, 12, 52615, 12, 53127, 12, 53639, 12, 54151, 12, 54663, 12, 55175, 12, 55687, 11, 56199, 11, 56711, 11, 57223, 11, 57735, 11, 58247, 11, 58759, 11, 59271, 11, 59783, 11, 60295, 11, 60807, 11, 61319, 11, 61831, 11, 62344, 10, 62856, 10, 63368, 11, 63880, 11, 64392, 11, 64904, 11, 65416, 11, 65928, 11, 66440, 11, 66952, 11, 67464, 11, 67976, 11, 68488, 11, 69000, 11, 69512, 11, 70024, 11, 70536, 11, 71048, 11, 71560, 11, 72072, 11, 72584, 11, 73096, 11, 73608, 11, 74120, 11, 74632, 11, 75144, 11, 75656, 11, 76168, 11, 76680, 11, 77192, 11, 77704, 11, 78216, 11, 78728, 11, 79240, 11, 79752, 11, 80264, 11, 80776, 11, 81288, 11, 81800, 11, 82312, 11, 82824, 11, 83336, 12, 83848, 12, 84360, 12, 84872, 12, 85384, 12, 85896, 12, 86408, 12, 86920, 12, 87432, 12, 87944, 12, 88456, 12, 88968, 12, 89480, 12, 89992, 12, 90504, 12, 91016, 12, 91528, 12, 92039, 13, 92551, 13, 93063, 12, 93575, 12, 94087, 12, 94599, 12, 95111, 12, 95623, 12, 96135, 12, 96647, 12, 97159, 12, 97671, 12, 98183, 12, 98695, 12, 99207, 12, 99719, 12, 100231, 12, 100743, 12, 101255, 12, 101767, 12, 102279, 12, 102791, 12, 103303, 12, 103815, 12, 104327, 12, 104839, 12, 105350, 13, 105862, 13, 106374, 13, 106886, 13, 107398, 13, 107910, 12, 108422, 12, 108934, 12, 109447, 10, 109959, 10, 110471, 10, 110983, 10, 111495, 9, 112007, 9, 112519, 9, 113031, 8, 113543, 8, 114055, 8, 114567, 8, 115080, 6, 115592, 6, 116104, 6, 116616, 6, 117128, 5, 117641, 4, 118153, 4, 118665, 4, 119178, 3, 119691, 2, 124283, 2, 124795, 4, 125307, 5, 125818, 5, 126330, 5, 126842, 5, 127354, 4, 127866, 4, 128378, 4, 128890, 4, 129402, 4, 129914, 4, 130426, 4, 130938, 4, 131450, 4, 131961, 5, 132473, 5, 132985, 5, 133497, 5, 134009, 4, 134521, 4, 135033, 5, 135545, 5, 136056, 6, 136568, 6, 137080, 6, 137592, 6, 138104, 6, 138615, 7, 139127, 8, 139639, 8, 140151, 8, 140663, 8, 141175, 8, 141686, 9, 142198, 9, 142710, 9, 143222, 9, 143734, 9, 144246, 9, 144757, 10, 145269, 10, 145781, 10, 146293, 10, 146805, 9, 147317, 9, 147829, 9, 148341, 9, 148853, 9, 149364, 10, 149876, 10, 150388, 10, 150900, 9, 151412, 9, 151923, 10, 152435, 10, 152947, 10, 153459, 10, 153971, 10, 154484, 9, 154996, 9, 155508, 9, 156021, 8, 156533, 8, 157045, 7, 157558, 6, 158070, 6, 158582, 6, 159095, 5, 159607, 5, 160119, 5, 160632, 4, 161144, 4, 161656, 4, 162168, 4, 162681, 3, 163193, 3, 163705, 2, 164218, 1, 164730, 1]"
69762,[]
